yandex_id,city,category,selected_index,selected_path,needs_placeholder,notes
132720534766,Москва,bar,2,moscow/132720534766/2.webp,False,timestamp_in_1
30527703438,Москва,bar,2,moscow/30527703438/2.webp,False,
1453736978,Москва,bar,1,moscow/1453736978/1.webp,False,
98151526614,Москва,bar,1,moscow/98151526614/1.webp,False,
189540995666,Москва,bar,,,True,"all_photos_have_faces; faces_in_1,2"
202397350292,Москва,bar,2,moscow/202397350292/2.webp,False,faces_in_1
19338389843,Москва,bar,2,moscow/19338389843/2.webp,False,
11056025165,Москва,bar,2,moscow/11056025165/2.webp,False,
138329043176,Москва,bar,2,moscow/138329043176/2.webp,False,
106047901609,Москва,bar,2,moscow/106047901609/2.webp,False,faces_in_1
1093843957,Москва,bar,,,True,all_photos_have_faces; faces_in_2
1062346634,Москва,bar,2,moscow/1062346634/2.webp,False,timestamp_in_1
219081381044,Москва,bar,1,moscow/219081381044/1.webp,False,
187388947173,Москва,bar,2,moscow/187388947173/2.webp,False,faces_in_1; timestamp_in_1
85135675540,Москва,bar,1,moscow/85135675540/1.webp,False,
1316037304,Москва,bar,,,True,all_photos_have_faces; faces_in_2
165593358464,Москва,bar,1,moscow/165593358464/1.webp,False,faces_in_2; timestamp_in_1
83168584515,Москва,bar,1,moscow/83168584515/1.webp,False,timestamp_in_2
72595142461,Москва,bar,2,moscow/72595142461/2.webp,False,
219872392819,Москва,bar,1,moscow/219872392819/1.webp,False,faces_in_2
1755817554,Москва,bar,1,moscow/1755817554/1.webp,False,
182432661984,Москва,bar,1,moscow/182432661984/1.webp,False,timestamp_in_2
22171396489,Москва,bar,2,moscow/22171396489/2.webp,False,faces_in_1
1678633161,Москва,bar,2,moscow/1678633161/2.webp,False,"timestamp_in_1,3"
184016085533,Москва,bar,2,moscow/184016085533/2.webp,False,
187814528521,Москва,bar,2,moscow/187814528521/2.webp,False,
185928617382,Москва,bar,3,moscow/185928617382/3.webp,False,faces_in_2
88159754238,Москва,bar,2,moscow/88159754238/2.webp,False,faces_in_3; timestamp_in_1
234494606141,Москва,bar,1,moscow/234494606141/1.webp,False,faces_in_2
15540880122,Москва,bar,2,moscow/15540880122/2.webp,False,faces_in_1
74364680516,Москва,bar,2,moscow/74364680516/2.webp,False,
1115446017,Москва,bar,1,moscow/1115446017/1.webp,False,faces_in_2
46074874210,Москва,bar,3,moscow/46074874210/3.webp,False,faces_in_2
228425155054,Москва,bar,2,moscow/228425155054/2.webp,False,
151688777730,Москва,bar,1,moscow/151688777730/1.webp,False,faces_in_3
1155476869,Москва,bar,2,moscow/1155476869/2.webp,False,
1776783461,Москва,bar,2,moscow/1776783461/2.webp,False,
214187706344,Москва,bar,1,moscow/214187706344/1.webp,False,"timestamp_in_1,2"
128023930488,Москва,bar,2,moscow/128023930488/2.webp,False,faces_in_1
126859208963,Москва,bar,2,moscow/126859208963/2.webp,False,
133743919281,Москва,bar,1,moscow/133743919281/1.webp,False,
183088058490,Москва,bar,2,moscow/183088058490/2.webp,False,faces_in_1
73168251327,Москва,bar,1,moscow/73168251327/1.webp,False,
1293398147,Москва,bar,2,moscow/1293398147/2.webp,False,
177276800792,Москва,bar,1,moscow/177276800792/1.webp,False,faces_in_2; timestamp_in_2
121011163054,Москва,bar,2,moscow/121011163054/2.webp,False,
5004985736,Москва,bar,1,moscow/5004985736/1.webp,False,
95397711998,Москва,bar,,,True,"all_photos_have_faces; faces_in_1,2; timestamp_in_1"
1202426851,Москва,bar,1,moscow/1202426851/1.webp,False,
150032456799,Москва,bar,2,moscow/150032456799/2.webp,False,
161906471180,Москва,bar,1,moscow/161906471180/1.webp,False,timestamp_in_2
46084136367,Москва,bar,2,moscow/46084136367/2.webp,False,
173122762248,Москва,bar,1,moscow/173122762248/1.webp,False,
120074979215,Москва,bar,3,moscow/120074979215/3.webp,False,"faces_in_1,2"
1222344086,Москва,bar,1,moscow/1222344086/1.webp,False,timestamp_in_2
1739326288,Москва,bar,1,moscow/1739326288/1.webp,False,timestamp_in_2
11521312832,Москва,bar,1,moscow/11521312832/1.webp,False,
222182407396,Москва,bar,2,moscow/222182407396/2.webp,False,timestamp_in_1
142746647351,Москва,bar,1,moscow/142746647351/1.webp,False,faces_in_2; timestamp_in_2
190034228769,Москва,bar,1,moscow/190034228769/1.webp,False,"timestamp_in_2,3"
146827478262,Москва,bar,1,moscow/146827478262/1.webp,False,faces_in_2
82035456461,Москва,bar,1,moscow/82035456461/1.webp,False,
104428330252,Москва,bar,2,moscow/104428330252/2.webp,False,faces_in_1
163332608821,Москва,bar,2,moscow/163332608821/2.webp,False,faces_in_1
238069663299,Москва,bar,,,True,"all_photos_have_faces; faces_in_1,2"
23381559726,Москва,bar,1,moscow/23381559726/1.webp,False,
28763478876,Москва,bar,2,moscow/28763478876/2.webp,False,faces_in_1; timestamp_in_1
42171951099,Москва,bar,3,moscow/42171951099/3.webp,False,
1039760623,Москва,bar,2,moscow/1039760623/2.webp,False,faces_in_1; timestamp_in_2
114551698498,Москва,bar,3,moscow/114551698498/3.webp,False,"faces_in_1,2"
29536581631,Москва,bar,1,moscow/29536581631/1.webp,False,timestamp_in_2
29507483821,Москва,bar,2,moscow/29507483821/2.webp,False,
10756142089,Москва,bar,1,moscow/10756142089/1.webp,False,faces_in_3; timestamp_in_2
200523672332,Москва,bar,2,moscow/200523672332/2.webp,False,
186932619178,Москва,bar,2,moscow/186932619178/2.webp,False,faces_in_1
157479418061,Москва,bar,1,moscow/157479418061/1.webp,False,
1613953539,Москва,bar,2,moscow/1613953539/2.webp,False,"faces_in_1,3"
142023991511,Москва,bar,2,moscow/142023991511/2.webp,False,timestamp_in_1
59031815222,Москва,bar,2,moscow/59031815222/2.webp,False,
1014273749,Москва,bar,1,moscow/1014273749/1.webp,False,faces_in_2
145489926739,Москва,bar,2,moscow/145489926739/2.webp,False,"faces_in_1,3; timestamp_in_3"
202611811289,Москва,bar,3,moscow/202611811289/3.webp,False,faces_in_2
213966739273,Москва,bar,1,moscow/213966739273/1.webp,False,faces_in_2; timestamp_in_2
165633663739,Москва,bar,2,moscow/165633663739/2.webp,False,faces_in_1
183911449477,Москва,bar,3,moscow/183911449477/3.webp,False,timestamp_in_1
155034820914,Москва,bar,,,True,"all_photos_have_faces; faces_in_1,2"
67310862896,Москва,bar,3,moscow/67310862896/3.webp,False,
104051988300,Москва,bar,3,moscow/104051988300/3.webp,False,
65962852576,Москва,bar,2,moscow/65962852576/2.webp,False,
69611485394,Москва,bar,3,moscow/69611485394/3.webp,False,faces_in_1
184326104434,Москва,bar,2,moscow/184326104434/2.webp,False,timestamp_in_2
231950595809,Москва,restaurant,1,moscow/231950595809/1.webp,False,faces_in_2
174082567780,Москва,restaurant,2,moscow/174082567780/2.webp,False,
193926332879,Москва,restaurant,1,moscow/193926332879/1.webp,False,faces_in_2
1118106573,Москва,restaurant,2,moscow/1118106573/2.webp,False,
1175665694,Москва,restaurant,1,moscow/1175665694/1.webp,False,
126289373132,Москва,restaurant,1,moscow/126289373132/1.webp,False,
237560760317,Москва,restaurant,2,moscow/237560760317/2.webp,False,
1186564720,Москва,restaurant,1,moscow/1186564720/1.webp,False,faces_in_2
1076870710,Москва,restaurant,2,moscow/1076870710/2.webp,False,faces_in_1; timestamp_in_2
76089568001,Москва,restaurant,2,moscow/76089568001/2.webp,False,faces_in_1; timestamp_in_2
1198080558,Москва,restaurant,1,moscow/1198080558/1.webp,False,
1116147358,Москва,restaurant,2,moscow/1116147358/2.webp,False,timestamp_in_1
36060165849,Москва,restaurant,1,moscow/36060165849/1.webp,False,"timestamp_in_1,2"
38518965519,Москва,restaurant,,,True,"all_photos_have_faces; faces_in_1,2; timestamp_in_2"
139039082409,Москва,restaurant,1,moscow/139039082409/1.webp,False,
224684688893,Москва,restaurant,1,moscow/224684688893/1.webp,False,timestamp_in_2
97100276940,Москва,restaurant,1,moscow/97100276940/1.webp,False,faces_in_2
1334458145,Москва,restaurant,2,moscow/1334458145/2.webp,False,"faces_in_3; timestamp_in_1,3"
16317829029,Москва,restaurant,1,moscow/16317829029/1.webp,False,faces_in_2
198713545783,Москва,restaurant,1,moscow/198713545783/1.webp,False,faces_in_2
184313264811,Москва,restaurant,2,moscow/184313264811/2.webp,False,faces_in_1; timestamp_in_2
140389877884,Москва,restaurant,2,moscow/140389877884/2.webp,False,
146255557386,Москва,restaurant,1,moscow/146255557386/1.webp,False,faces_in_2
169964039281,Москва,restaurant,,,True,"all_photos_have_faces; faces_in_1,2"
1079865632,Москва,restaurant,1,moscow/1079865632/1.webp,False,
186817937745,Москва,restaurant,3,moscow/186817937745/3.webp,False,faces_in_1
1044919573,Москва,restaurant,2,moscow/1044919573/2.webp,False,faces_in_1
1154810282,Москва,restaurant,2,moscow/1154810282/2.webp,False,
178759630192,Москва,restaurant,2,moscow/178759630192/2.webp,False,faces_in_1; timestamp_in_2
144530022308,Москва,restaurant,1,moscow/144530022308/1.webp,False,faces_in_2; timestamp_in_1
186540697261,Москва,restaurant,1,moscow/186540697261/1.webp,False,
124241467853,Москва,restaurant,3,moscow/124241467853/3.webp,False,faces_in_1; timestamp_in_1
1199069682,Москва,restaurant,1,moscow/1199069682/1.webp,False,
101138397174,Москва,restaurant,2,moscow/101138397174/2.webp,False,
1126692673,Москва,restaurant,1,moscow/1126692673/1.webp,False,"faces_in_3; timestamp_in_1,2"
85205855575,Москва,restaurant,3,moscow/85205855575/3.webp,False,
147693095110,Москва,restaurant,,,True,"all_photos_have_faces; faces_in_1,2; timestamp_in_1"
180260221621,Москва,restaurant,3,moscow/180260221621/3.webp,False,"faces_in_1,2; timestamp_in_2"
177519347745,Москва,restaurant,2,moscow/177519347745/2.webp,False,timestamp_in_1
204897174495,Москва,restaurant,2,moscow/204897174495/2.webp,False,
237107002346,Москва,restaurant,2,moscow/237107002346/2.webp,False,
139051402869,Москва,restaurant,1,moscow/139051402869/1.webp,False,
177693880465,Москва,restaurant,1,moscow/177693880465/1.webp,False,
140824273632,Москва,restaurant,1,moscow/140824273632/1.webp,False,faces_in_2; timestamp_in_1
81109193111,Москва,restaurant,1,moscow/81109193111/1.webp,False,timestamp_in_2
30622641844,Москва,restaurant,1,moscow/30622641844/1.webp,False,
1060718361,Москва,restaurant,2,moscow/1060718361/2.webp,False,faces_in_1
40587617026,Москва,restaurant,1,moscow/40587617026/1.webp,False,timestamp_in_2
1491050733,Москва,restaurant,2,moscow/1491050733/2.webp,False,
208741704404,Москва,restaurant,2,moscow/208741704404/2.webp,False,
202158968565,Москва,restaurant,1,moscow/202158968565/1.webp,False,timestamp_in_2
24737299390,Москва,restaurant,2,moscow/24737299390/2.webp,False,
116922444652,Москва,restaurant,1,moscow/116922444652/1.webp,False,faces_in_2
206118335140,Москва,restaurant,1,moscow/206118335140/1.webp,False,
65873155952,Москва,restaurant,2,moscow/65873155952/2.webp,False,timestamp_in_1
16069628892,Москва,restaurant,2,moscow/16069628892/2.webp,False,faces_in_1
146786760008,Москва,restaurant,1,moscow/146786760008/1.webp,False,
10334469333,Москва,restaurant,2,moscow/10334469333/2.webp,False,faces_in_3
unknown_1775648714572,Москва,restaurant,2,moscow/unknown_1775648714572/2.webp,False,"faces_in_1,3"
235832813899,Москва,restaurant,2,moscow/235832813899/2.webp,False,faces_in_1; timestamp_in_2
67440169855,Москва,restaurant,2,moscow/67440169855/2.webp,False,
14274893218,Москва,restaurant,3,moscow/14274893218/3.webp,False,"faces_in_2; timestamp_in_1,2"
218341737196,Москва,restaurant,1,moscow/218341737196/1.webp,False,faces_in_2; timestamp_in_3
1180278444,Москва,restaurant,1,moscow/1180278444/1.webp,False,"faces_in_2,3"
47887967678,Москва,restaurant,1,moscow/47887967678/1.webp,False,
98762339638,Москва,restaurant,1,moscow/98762339638/1.webp,False,
1802646377,Москва,restaurant,2,moscow/1802646377/2.webp,False,
25290904279,Москва,restaurant,1,moscow/25290904279/1.webp,False,faces_in_2
132579767098,Москва,restaurant,2,moscow/132579767098/2.webp,False,faces_in_3
108617757282,Москва,restaurant,2,moscow/108617757282/2.webp,False,
108317315945,Москва,restaurant,1,moscow/108317315945/1.webp,False,faces_in_3
97113401270,Москва,restaurant,1,moscow/97113401270/1.webp,False,
143680405371,Москва,restaurant,2,moscow/143680405371/2.webp,False,timestamp_in_3
132757696296,Москва,restaurant,1,moscow/132757696296/1.webp,False,faces_in_2
226339797279,Москва,restaurant,1,moscow/226339797279/1.webp,False,
126947256486,Москва,restaurant,1,moscow/126947256486/1.webp,False,
184531021889,Москва,nightclub,,,True,"all_photos_have_faces; faces_in_1,2; timestamp_in_2"
140653260597,Москва,nightclub,,,True,"all_photos_have_faces; faces_in_1,2"
119034521796,Москва,nightclub,1,moscow/119034521796/1.webp,False,"faces_in_2,3"
36833102567,Москва,nightclub,,,True,"all_photos_have_faces; faces_in_1,2; timestamp_in_1"
186237229296,Москва,nightclub,1,moscow/186237229296/1.webp,False,faces_in_3
125961094111,Москва,nightclub,2,moscow/125961094111/2.webp,False,
1125169319,Москва,nightclub,2,moscow/1125169319/2.webp,False,
182328779025,Москва,nightclub,,,True,"all_photos_have_faces; faces_in_1,2"
144914729389,Москва,nightclub,2,moscow/144914729389/2.webp,False,faces_in_1
108133626637,Москва,nightclub,2,moscow/108133626637/2.webp,False,
136731534272,Москва,nightclub,1,moscow/136731534272/1.webp,False,faces_in_2
141595474418,Москва,nightclub,2,moscow/141595474418/2.webp,False,faces_in_1; timestamp_in_2
1403338588,Москва,nightclub,1,moscow/1403338588/1.webp,False,
17767965093,Москва,nightclub,,,True,"all_photos_have_faces; faces_in_1,2"
63463554695,Москва,nightclub,1,moscow/63463554695/1.webp,False,
5112267489,Москва,nightclub,,,True,"all_photos_have_faces; faces_in_1,2,3"
189917102064,Москва,nightclub,2,moscow/189917102064/2.webp,False,timestamp_in_2
121059573011,Москва,nightclub,,,True,"all_photos_have_faces; faces_in_1,2,3"
1495232930,Москва,nightclub,2,moscow/1495232930/2.webp,False,
65839674765,Москва,nightclub,1,moscow/65839674765/1.webp,False,timestamp_in_2
167968467585,Москва,bathhouse,2,moscow/167968467585/2.webp,False,timestamp_in_1
1269965996,Москва,bathhouse,3,moscow/1269965996/3.webp,False,
1091835921,Москва,bathhouse,2,moscow/1091835921/2.webp,False,
72053150268,Москва,bathhouse,2,moscow/72053150268/2.webp,False,
1279507060,Москва,bathhouse,1,moscow/1279507060/1.webp,False,
84260241476,Москва,hookah,1,moscow/84260241476/1.webp,False,
172866283338,Москва,hookah,,,True,"all_photos_have_faces; faces_in_1,2,3; timestamp_in_3"
133632131535,Москва,hookah,1,moscow/133632131535/1.webp,False,faces_in_3; timestamp_in_2
48738553697,Москва,hookah,3,moscow/48738553697/3.webp,False,faces_in_2
55073905331,Москва,hookah,1,moscow/55073905331/1.webp,False,"faces_in_2,3"
200474546361,Москва,hookah,2,moscow/200474546361/2.webp,False,
238384662347,Москва,hookah,2,moscow/238384662347/2.webp,False,
239403477550,Москва,hookah,2,moscow/239403477550/2.webp,False,timestamp_in_1
10191021123,Москва,hookah,2,moscow/10191021123/2.webp,False,
207710806633,Москва,hookah,1,moscow/207710806633/1.webp,False,faces_in_2
202973593404,Москва,hookah,1,moscow/202973593404/1.webp,False,faces_in_2
36073777244,Москва,hookah,3,moscow/36073777244/3.webp,False,
105074323510,Москва,hookah,2,moscow/105074323510/2.webp,False,
163025378553,Москва,hookah,1,moscow/163025378553/1.webp,False,
44617462616,Москва,hookah,2,moscow/44617462616/2.webp,False,
190414808283,Москва,hookah,2,moscow/190414808283/2.webp,False,timestamp_in_1
138981358863,Москва,hookah,1,moscow/138981358863/1.webp,False,timestamp_in_2
109363937465,Москва,hookah,1,moscow/109363937465/1.webp,False,faces_in_2
118735672595,Москва,hookah,1,moscow/118735672595/1.webp,False,
215880363853,Москва,hookah,1,moscow/215880363853/1.webp,False,faces_in_3
108741584852,Москва,hookah,2,moscow/108741584852/2.webp,False,
23406359875,Москва,hookah,1,moscow/23406359875/1.webp,False,
82546231132,Москва,hookah,2,moscow/82546231132/2.webp,False,faces_in_1
161137807662,Москва,hookah,2,moscow/161137807662/2.webp,False,
181664062127,Москва,hookah,2,moscow/181664062127/2.webp,False,timestamp_in_1
146091917927,Москва,hookah,1,moscow/146091917927/1.webp,False,
143846072684,Москва,hookah,1,moscow/143846072684/1.webp,False,faces_in_2
194117559179,Москва,hookah,2,moscow/194117559179/2.webp,False,
82396188508,Москва,hookah,3,moscow/82396188508/3.webp,False,faces_in_1
10567770012,Москва,hookah,2,moscow/10567770012/2.webp,False,
108083361450,Москва,hookah,1,moscow/108083361450/1.webp,False,faces_in_2; timestamp_in_1
1365008949,Москва,hookah,,,True,"all_photos_have_faces; faces_in_1,2,3"
3192664100,Москва,hookah,1,moscow/3192664100/1.webp,False,
94175622109,Москва,hookah,1,moscow/94175622109/1.webp,False,faces_in_2
115597243006,Москва,hookah,,,True,"all_photos_have_faces; faces_in_1,2,3"
153985284848,Москва,hookah,2,moscow/153985284848/2.webp,False,
159583297300,Москва,hookah,1,moscow/159583297300/1.webp,False,timestamp_in_1
90181371278,Москва,hookah,1,moscow/90181371278/1.webp,False,
135794440678,Москва,hookah,1,moscow/135794440678/1.webp,False,faces_in_2
168551692442,Москва,hookah,1,moscow/168551692442/1.webp,False,"faces_in_2,3"
158047884011,Москва,hookah,2,moscow/158047884011/2.webp,False,"faces_in_1,3"
216308746722,Москва,hookah,3,moscow/216308746722/3.webp,False,
115809255981,Москва,hookah,2,moscow/115809255981/2.webp,False,
206755193471,Москва,hookah,2,moscow/206755193471/2.webp,False,
125475341957,Москва,hookah,2,moscow/125475341957/2.webp,False,faces_in_1
10011375882,Москва,hookah,3,moscow/10011375882/3.webp,False,
82185839183,Москва,hookah,1,moscow/82185839183/1.webp,False,
15524072790,Москва,hookah,3,moscow/15524072790/3.webp,False,
76863719030,Москва,hookah,2,moscow/76863719030/2.webp,False,faces_in_1
193165629183,Москва,hookah,1,moscow/193165629183/1.webp,False,
92056954770,Москва,hookah,3,moscow/92056954770/3.webp,False,
151284052222,Москва,hookah,2,moscow/151284052222/2.webp,False,
120680697691,Москва,hookah,,,True,"all_photos_have_faces; faces_in_1,2"
150938027510,Москва,hookah,2,moscow/150938027510/2.webp,False,timestamp_in_2
28369105313,Москва,hookah,1,moscow/28369105313/1.webp,False,faces_in_2
1757821840,Москва,hookah,3,moscow/1757821840/3.webp,False,
1655099830,Москва,hookah,3,moscow/1655099830/3.webp,False,"faces_in_1,2; timestamp_in_1"
81416936646,Москва,hookah,2,moscow/81416936646/2.webp,False,faces_in_1
169766303518,Москва,hookah,2,moscow/169766303518/2.webp,False,
138603853881,Москва,hookah,3,moscow/138603853881/3.webp,False,faces_in_1
183967951622,Москва,hookah,2,moscow/183967951622/2.webp,False,faces_in_1
76586976516,Москва,hookah,3,moscow/76586976516/3.webp,False,"faces_in_1,2"
97518887622,Москва,hookah,,,True,"all_photos_have_faces; faces_in_1,2,3; timestamp_in_1,2"
197823834425,Москва,hookah,1,moscow/197823834425/1.webp,False,timestamp_in_2
35287130561,Москва,hookah,1,moscow/35287130561/1.webp,False,"faces_in_2,3; timestamp_in_2"
1684849696,Москва,hookah,2,moscow/1684849696/2.webp,False,
59449948437,Москва,hookah,2,moscow/59449948437/2.webp,False,faces_in_1
1696670901,Москва,hookah,1,moscow/1696670901/1.webp,False,faces_in_2
147138675091,Москва,hookah,1,moscow/147138675091/1.webp,False,timestamp_in_2
107544355571,Москва,hookah,2,moscow/107544355571/2.webp,False,
11626906677,Москва,hookah,2,moscow/11626906677/2.webp,False,
228830750857,Москва,hookah,3,moscow/228830750857/3.webp,False,"timestamp_in_1,2"
17503083054,Москва,hookah,2,moscow/17503083054/2.webp,False,faces_in_1
168106039774,Москва,hookah,2,moscow/168106039774/2.webp,False,
50414743051,Москва,hookah,2,moscow/50414743051/2.webp,False,
89407633342,Москва,hookah,1,moscow/89407633342/1.webp,False,
211031082444,Москва,hookah,2,moscow/211031082444/2.webp,False,timestamp_in_1
127544082028,Москва,hookah,1,moscow/127544082028/1.webp,False,faces_in_2
146747523697,Москва,hookah,2,moscow/146747523697/2.webp,False,faces_in_1
215406782346,Москва,hookah,1,moscow/215406782346/1.webp,False,faces_in_2
40992933506,Москва,hookah,1,moscow/40992933506/1.webp,False,
67155683857,Москва,hookah,1,moscow/67155683857/1.webp,False,
13061822700,Москва,hookah,1,moscow/13061822700/1.webp,False,faces_in_3; timestamp_in_3
1547182500,Москва,hookah,1,moscow/1547182500/1.webp,False,
242607127089,Москва,hookah,2,moscow/242607127089/2.webp,False,
127811263445,Москва,hookah,1,moscow/127811263445/1.webp,False,faces_in_2
190406307656,Москва,hookah,1,moscow/190406307656/1.webp,False,timestamp_in_2
39978426148,Москва,hookah,1,moscow/39978426148/1.webp,False,faces_in_2
95941016515,Москва,karaoke,1,moscow/95941016515/1.webp,False,
202747209021,Москва,karaoke,1,moscow/202747209021/1.webp,False,
127769789953,Москва,karaoke,1,moscow/127769789953/1.webp,False,"faces_in_2; timestamp_in_1,2"
104426444880,Москва,bar,,,True,"all_photos_have_faces; faces_in_1,2"
1006818060,Москва,bar,3,moscow/1006818060/3.webp,False,"faces_in_1,2"
231739147514,Москва,bar,1,moscow/231739147514/1.webp,False,
75606381227,Москва,bar,2,moscow/75606381227/2.webp,False,faces_in_1
171586175141,Москва,bar,1,moscow/171586175141/1.webp,False,
225234825219,Москва,bar,1,moscow/225234825219/1.webp,False,faces_in_2
1183744306,Москва,bar,1,moscow/1183744306/1.webp,False,timestamp_in_2
1073948574,Москва,bar,2,moscow/1073948574/2.webp,False,
106819574806,Москва,bar,1,moscow/106819574806/1.webp,False,
1332895785,Москва,bar,2,moscow/1332895785/2.webp,False,
44658638707,Москва,bar,2,moscow/44658638707/2.webp,False,faces_in_1
1693831413,Москва,bar,1,moscow/1693831413/1.webp,False,timestamp_in_3
122266249665,Москва,bar,2,moscow/122266249665/2.webp,False,faces_in_1
24423603236,Москва,bar,2,moscow/24423603236/2.webp,False,
61548110765,Москва,bar,2,moscow/61548110765/2.webp,False,
228698693772,Москва,bar,1,moscow/228698693772/1.webp,False,
105597280380,Москва,bar,3,moscow/105597280380/3.webp,False,faces_in_2
1114671358,Москва,bar,1,moscow/1114671358/1.webp,False,faces_in_2
1249885833,Москва,bar,1,moscow/1249885833/1.webp,False,timestamp_in_2
1305261739,Москва,bar,2,moscow/1305261739/2.webp,False,timestamp_in_1
1056200476,Москва,restaurant,2,moscow/1056200476/2.webp,False,"timestamp_in_1,2"
25321824761,Москва,restaurant,1,moscow/25321824761/1.webp,False,
29284522070,Москва,restaurant,2,moscow/29284522070/2.webp,False,faces_in_1
1267938760,Москва,restaurant,3,moscow/1267938760/3.webp,False,timestamp_in_2
90426630141,Москва,restaurant,2,moscow/90426630141/2.webp,False,
133134107506,Москва,restaurant,,,True,"all_photos_have_faces; faces_in_1,2"
1088909649,Москва,restaurant,1,moscow/1088909649/1.webp,False,timestamp_in_1
210619749474,Москва,restaurant,2,moscow/210619749474/2.webp,False,
75434682154,Москва,restaurant,1,moscow/75434682154/1.webp,False,faces_in_2
124494597415,Москва,restaurant,1,moscow/124494597415/1.webp,False,faces_in_2
1021001989,Москва,restaurant,2,moscow/1021001989/2.webp,False,
126302519511,Москва,restaurant,1,moscow/126302519511/1.webp,False,faces_in_2
1730583955,Москва,restaurant,2,moscow/1730583955/2.webp,False,
113625297707,Москва,restaurant,1,moscow/113625297707/1.webp,False,faces_in_2; timestamp_in_1
70925464327,Москва,restaurant,1,moscow/70925464327/1.webp,False,timestamp_in_2
69520418735,Москва,restaurant,,,True,"all_photos_have_faces; faces_in_1,2"
76761826014,Москва,restaurant,1,moscow/76761826014/1.webp,False,
242358299487,Москва,restaurant,1,moscow/242358299487/1.webp,False,
127793955089,Москва,restaurant,2,moscow/127793955089/2.webp,False,
193057713991,Москва,restaurant,1,moscow/193057713991/1.webp,False,timestamp_in_2
1770224470,Москва,restaurant,2,moscow/1770224470/2.webp,False,timestamp_in_1
213981484574,Москва,restaurant,2,moscow/213981484574/2.webp,False,timestamp_in_3
137725125637,Москва,restaurant,1,moscow/137725125637/1.webp,False,faces_in_2
221107269171,Москва,restaurant,1,moscow/221107269171/1.webp,False,
1679482918,Москва,restaurant,1,moscow/1679482918/1.webp,False,faces_in_2; timestamp_in_2
224809917801,Москва,restaurant,1,moscow/224809917801/1.webp,False,faces_in_2; timestamp_in_2
198952568017,Москва,restaurant,2,moscow/198952568017/2.webp,False,timestamp_in_1
214544482090,Москва,restaurant,1,moscow/214544482090/1.webp,False,
1090103190,Москва,restaurant,3,moscow/1090103190/3.webp,False,timestamp_in_1
1079687245,Москва,restaurant,2,moscow/1079687245/2.webp,False,
81070202434,Москва,restaurant,2,moscow/81070202434/2.webp,False,
1779144543,Москва,restaurant,2,moscow/1779144543/2.webp,False,timestamp_in_1
27586280429,Москва,restaurant,2,moscow/27586280429/2.webp,False,
237095937037,Москва,restaurant,2,moscow/237095937037/2.webp,False,
18998699399,Москва,restaurant,2,moscow/18998699399/2.webp,False,timestamp_in_1
1236105373,Москва,restaurant,1,moscow/1236105373/1.webp,False,timestamp_in_2
1188078718,Москва,restaurant,2,moscow/1188078718/2.webp,False,faces_in_1; timestamp_in_2
76431424650,Москва,restaurant,2,moscow/76431424650/2.webp,False,faces_in_1
114642805128,Москва,restaurant,1,moscow/114642805128/1.webp,False,
48269572345,Москва,restaurant,,,True,"all_photos_have_faces; faces_in_1,2"
190170819733,Москва,restaurant,2,moscow/190170819733/2.webp,False,
1047424767,Москва,restaurant,2,moscow/1047424767/2.webp,False,faces_in_1
197485490946,Москва,restaurant,1,moscow/197485490946/1.webp,False,faces_in_3
136689123843,Москва,restaurant,2,moscow/136689123843/2.webp,False,faces_in_1
178714100764,Москва,restaurant,1,moscow/178714100764/1.webp,False,faces_in_2; timestamp_in_1
214461479088,Москва,restaurant,2,moscow/214461479088/2.webp,False,faces_in_1
156294581452,Москва,restaurant,2,moscow/156294581452/2.webp,False,
144885301069,Москва,restaurant,2,moscow/144885301069/2.webp,False,faces_in_3
1787801528,Москва,restaurant,1,moscow/1787801528/1.webp,False,
45323824591,Москва,restaurant,1,moscow/45323824591/1.webp,False,
42801483457,Москва,restaurant,1,moscow/42801483457/1.webp,False,faces_in_2
108439483377,Москва,restaurant,2,moscow/108439483377/2.webp,False,"timestamp_in_1,2"
25871842304,Москва,restaurant,1,moscow/25871842304/1.webp,False,timestamp_in_2
111082857157,Москва,restaurant,1,moscow/111082857157/1.webp,False,
82562847446,Москва,restaurant,1,moscow/82562847446/1.webp,False,
57830399941,Москва,restaurant,2,moscow/57830399941/2.webp,False,timestamp_in_1
216839548805,Москва,restaurant,2,moscow/216839548805/2.webp,False,
85309394169,Москва,restaurant,1,moscow/85309394169/1.webp,False,
80209620899,Москва,restaurant,,,True,"all_photos_have_faces; faces_in_1,2; timestamp_in_1,2"
1225699100,Москва,restaurant,2,moscow/1225699100/2.webp,False,faces_in_1
197983374125,Москва,restaurant,2,moscow/197983374125/2.webp,False,faces_in_1
208010474105,Москва,restaurant,2,moscow/208010474105/2.webp,False,timestamp_in_1
45945815180,Москва,restaurant,,,True,"all_photos_have_faces; faces_in_1,2"
55045623705,Москва,restaurant,2,moscow/55045623705/2.webp,False,faces_in_3
216264578393,Москва,restaurant,2,moscow/216264578393/2.webp,False,timestamp_in_1
169931104510,Москва,restaurant,2,moscow/169931104510/2.webp,False,faces_in_1
197432526502,Москва,restaurant,2,moscow/197432526502/2.webp,False,faces_in_1; timestamp_in_1
231645701586,Москва,restaurant,1,moscow/231645701586/1.webp,False,faces_in_2; timestamp_in_2
73886411433,Москва,restaurant,1,moscow/73886411433/1.webp,False,faces_in_2
